case_id,activity,resource,start_time,end_time
0,Check application form completeness,Clerk-000001,2023-04-20 08:00:00+00:00,2023-04-20 08:14:23.497469+00:00
0,AML check,AML Investigator-000002,2023-04-20 08:14:23.497469+00:00,2023-04-20 09:33:51.203074+00:00
1,Check application form completeness,Clerk-000006,2023-04-20 08:18:45+00:00,2023-04-20 08:47:36.895713+00:00
0,Appraise property,Appraiser-000001,2023-04-20 09:33:51.203074+00:00,2023-04-20 10:33:06.239307+00:00
2,Check application form completeness,Clerk-000008,2023-04-20 08:37:30+00:00,2023-04-20 09:57:28.914809+00:00
1,AML check,AML Investigator-000001,2023-04-20 08:47:36.895713+00:00,2023-04-20 09:46:23.776806+00:00
0,Check credit history,Clerk-000005,2023-04-20 10:33:06.239307+00:00,2023-04-20 11:31:27.098319+00:00
3,Check application form completeness,Clerk-000007,2023-04-20 08:56:15+00:00,2023-04-20 09:09:38.830911+00:00
1,Appraise property,Appraiser-000002,2023-04-20 09:46:23.776806+00:00,2023-04-20 09:59:11.879907+00:00
2,Return application back to applicant,Clerk-000003,2023-04-20 09:57:28.914809+00:00,2023-04-20 10:02:28.914809+00:00
0,Assess loan risk,Loan Officer-000001,2023-04-20 11:31:27.098319+00:00,2023-04-20 11:51:27.098319+00:00
3,Check credit history,Clerk-000002,2023-04-20 09:09:38.830911+00:00,2023-04-20 09:23:18.952386+00:00
4,Check application form completeness,Clerk-000004,2023-04-20 09:15:00+00:00,2023-04-20 09:28:41.460818+00:00
1,Check credit history,Clerk-000002,2023-04-20 09:59:11.879907+00:00,2023-04-20 10:16:39.462473+00:00
2,Applicant completes form,Applicant-000001,2023-04-20 10:02:28.914809+00:00,2023-04-20 11:02:28.914809+00:00
0,Reject application,Clerk-000001,2023-04-20 11:51:27.098319+00:00,2023-04-20 12:01:27.098319+00:00
4,Check credit history,Clerk-000004,2023-04-20 09:28:41.460818+00:00,2023-04-20 09:32:43.518693+00:00
5,Check application form completeness,Clerk-000006,2023-04-20 09:33:45+00:00,2023-04-20 10:23:13.126229+00:00
1,Assess loan risk,Loan Officer-000004,2023-04-20 10:16:39.462473+00:00,2023-04-20 10:36:39.462473+00:00
2,Check application form completeness,Clerk-000008,2023-04-20 11:02:28.914809+00:00,2023-04-20 12:15:22.747021+00:00
6,Check application form completeness,Clerk-000007,2023-04-20 09:52:30+00:00,2023-04-20 10:07:32.989699+00:00
5,Check credit history,Clerk-000003,2023-04-20 10:23:13.126229+00:00,2023-04-20 10:31:54.319339+00:00
1,Design loan offer,Loan Officer-000003,2023-04-20 10:36:39.462473+00:00,2023-04-20 10:37:52.583306+00:00
2,AML check,AML Investigator-000002,2023-04-20 12:15:22.747021+00:00,2023-04-20 12:45:34.465515+00:00
3,Appraise property,Appraiser-000002,2023-04-20 09:59:11.879907+00:00,2023-04-20 10:11:53.296322+00:00
6,Return application back to applicant,Clerk-000007,2023-04-20 10:07:32.989699+00:00,2023-04-20 10:12:32.989699+00:00
7,Check application form completeness,Clerk-000004,2023-04-20 10:11:15+00:00,2023-04-20 10:17:21.956980+00:00
5,AML check,AML Investigator-000001,2023-04-20 10:31:54.319339+00:00,2023-04-20 11:27:02.238571+00:00
1,Approve loan offer,Senior Officer-000001,2023-04-20 10:37:52.583306+00:00,2023-04-20 10:57:52.583306+00:00
2,Check credit history,Clerk-000005,2023-04-20 12:45:34.465515+00:00,2023-04-20 12:46:04.690981+00:00
3,AML check,AML Investigator-000002,2023-04-20 10:11:53.296322+00:00,2023-04-20 12:01:39.328760+00:00
7,Check credit history,Clerk-000002,2023-04-20 10:17:21.956980+00:00,2023-04-20 12:39:37.417984+00:00
8,Check application form completeness,Clerk-000006,2023-04-20 10:30:00+00:00,2023-04-20 10:34:19.644202+00:00
1,Cancel application,Clerk-000003,2023-04-20 10:57:52.583306+00:00,2023-04-20 11:02:52.583306+00:00
5,Appraise property,Appraiser-000001,2023-04-20 11:27:02.238571+00:00,2023-04-20 11:33:32.759687+00:00
2,Appraise property,Appraiser-000001,2023-04-20 12:46:04.690981+00:00,2023-04-20 12:56:04.821599+00:00
4,Appraise property,Appraiser-000002,2023-04-20 10:11:53.296322+00:00,2023-04-20 10:32:28.937054+00:00
8,Check credit history,Clerk-000004,2023-04-20 10:34:19.644202+00:00,2023-04-20 10:46:15.483646+00:00
9,Check application form completeness,Clerk-000006,2023-04-20 10:48:45+00:00,2023-04-20 11:10:27.373322+00:00
6,Applicant completes form,Applicant-000001,2023-04-20 11:02:28.914809+00:00,2023-04-20 12:02:28.914809+00:00
3,Assess loan risk,Loan Officer-000002,2023-04-20 12:01:39.328760+00:00,2023-04-20 12:21:39.328760+00:00
7,AML check,AML Investigator-000001,2023-04-20 12:39:37.417984+00:00,2023-04-20 13:21:41.944265+00:00
2,Assess loan risk,Loan Officer-000001,2023-04-20 12:56:04.821599+00:00,2023-04-20 13:16:04.821599+00:00
8,Appraise property,Appraiser-000002,2023-04-20 10:46:15.483646+00:00,2023-04-20 11:13:21.295037+00:00
9,Appraise property,Appraiser-000001,2023-04-20 11:10:27.373322+00:00,2023-04-20 11:11:06.768443+00:00
5,Assess loan risk,Loan Officer-000004,2023-04-20 11:33:32.759687+00:00,2023-04-20 11:53:32.759687+00:00
6,Check application form completeness,Clerk-000001,2023-04-20 12:02:28.914809+00:00,2023-04-20 12:32:38.560221+00:00
3,Design loan offer,Loan Officer-000003,2023-04-20 12:21:39.328760+00:00,2023-04-20 12:39:45.261860+00:00
2,Reject application,Clerk-000008,2023-04-20 13:16:04.821599+00:00,2023-04-20 13:26:04.821599+00:00
7,Appraise property,Appraiser-000001,2023-04-20 13:21:41.944265+00:00,2023-04-20 13:44:52.001666+00:00
9,Check credit history,Clerk-000003,2023-04-20 11:11:06.768443+00:00,2023-04-20 11:22:53.659124+00:00
4,AML check,AML Investigator-000001,2023-04-20 11:27:02.238571+00:00,2023-04-20 11:46:53.462254+00:00
5,Reject application,Clerk-000007,2023-04-20 11:53:32.759687+00:00,2023-04-20 12:03:32.759687+00:00
6,Check credit history,Clerk-000001,2023-04-20 12:32:38.560221+00:00,2023-04-20 13:36:50.344135+00:00
3,Approve loan offer,Senior Officer-000002,2023-04-20 12:39:45.261860+00:00,2023-04-20 12:59:45.261860+00:00
4,Assess loan risk,Loan Officer-000003,2023-04-20 11:46:53.462254+00:00,2023-04-20 12:06:53.462254+00:00
6,AML check,AML Investigator-000002,2023-04-20 13:36:50.344135+00:00,2023-04-20 14:20:16.909935+00:00
7,Assess loan risk,Loan Officer-000002,2023-04-20 13:44:52.001666+00:00,2023-04-20 14:04:52.001666+00:00
8,AML check,AML Investigator-000001,2023-04-20 11:46:53.462254+00:00,2023-04-20 12:22:15.674985+00:00
4,Design loan offer,Loan Officer-000004,2023-04-20 12:06:53.462254+00:00,2023-04-20 12:17:05.238847+00:00
3,Cancel application,Clerk-000005,2023-04-20 12:59:45.261860+00:00,2023-04-20 13:04:45.261860+00:00
7,Design loan offer,Loan Officer-000002,2023-04-20 14:04:52.001666+00:00,2023-04-20 14:28:10.435884+00:00
6,Appraise property,Appraiser-000002,2023-04-20 14:20:16.909935+00:00,2023-04-20 14:32:34.740445+00:00
4,Approve loan offer,Senior Officer-000001,2023-04-20 12:17:05.238847+00:00,2023-04-20 12:37:05.238847+00:00
8,Assess loan risk,Loan Officer-000004,2023-04-20 12:22:15.674985+00:00,2023-04-20 12:42:15.674985+00:00
6,Assess loan risk,Loan Officer-000001,2023-04-20 14:32:34.740445+00:00,2023-04-20 14:52:34.740445+00:00
4,Cancel application,Clerk-000004,2023-04-20 12:37:05.238847+00:00,2023-04-20 12:42:05.238847+00:00
8,Reject application,Clerk-000002,2023-04-20 12:42:15.674985+00:00,2023-04-20 12:52:15.674985+00:00
7,Approve loan offer,Senior Officer-000002,2023-04-20 14:28:10.435884+00:00,2023-04-20 14:48:10.435884+00:00
6,Design loan offer,Loan Officer-000003,2023-04-20 14:52:34.740445+00:00,2023-04-20 14:57:46.968538+00:00
6,Approve loan offer,Senior Officer-000001,2023-04-20 14:57:46.968538+00:00,2023-04-21 07:17:46.968538+00:00
9,AML check,AML Investigator-000002,2023-04-20 12:45:34.465515+00:00,2023-04-20 13:05:56.958821+00:00
7,Approve application,Clerk-000008,2023-04-20 14:48:10.435884+00:00,2023-04-20 14:53:10.435884+00:00
6,Cancel application,Clerk-000005,2023-04-21 07:17:46.968538+00:00,2023-04-21 07:22:46.968538+00:00
9,Assess loan risk,Loan Officer-000004,2023-04-20 13:05:56.958821+00:00,2023-04-20 13:25:56.958821+00:00
9,Reject application,Clerk-000003,2023-04-20 13:25:56.958821+00:00,2023-04-20 13:35:56.958821+00:00
