bottleneck_utilization_mean,bottleneck_utilization_std,capacity_factor,constrained_group_event_share_mean,constrained_group_event_share_std,constrained_group_utilization_mean,constrained_group_utilization_std,constrained_resource_count,constrained_resources,handover_per_case_mean,handover_per_case_std,load_multiplier,mean_cycle_time_mean,mean_cycle_time_std,mode,p90_cycle_time_mean,p90_cycle_time_std,runs,scenario,throughput_cases_per_day_mean,throughput_cases_per_day_std
0.17034486259185894,0.018796681770938312,0.5,0.3247758918979149,0.005129345677665852,0.529926216070011,0.06380212268438387,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,6.266666666666667,0.05233439489369206,1.0,2513.5357,401.19200009454966,agent_profile,6363.835333333333,1093.8187371355857,5,baseline,2.545758944552388,0.24483614875539764
0.15215984712281697,0.012739785153318634,0.5,0.326147222766065,0.0036927157958316463,0.5145062305697166,0.026790770348400626,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,6.234666666666667,0.06194083198235785,1.0,2468.6005333333333,201.6699225454826,central_baseline,5988.166333333334,685.5821299940819,5,baseline,2.585583956121531,0.2432042305136119
0.17548158967147548,0.029796289684419282,0.5,0.32092732467971946,0.005920643430039017,0.49807096657033145,0.05142357989126011,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,6.460666666666667,0.056833088953531306,1.0,2587.4272,220.63655650040732,llm_agent_proxy,6121.717,906.3334806449865,5,baseline,2.4103999305919426,0.1689327664065713
0.18001070893940715,0.03347267352779886,0.5,0.3234113511624582,0.006844985110597335,0.5672289659064278,0.05068176725884072,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,6.268,0.09847729574768888,1.6,2877.7310333333335,218.62457191509384,agent_profile,7141.854333333334,826.3234690345072,5,high_load,2.4511870252706682,0.07862138709998806
0.14908531988140233,0.021947130613215484,0.5,0.32118201288265347,0.003468294500796683,0.5282660112297687,0.08749024629012432,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,6.285333333333333,0.07617961232070779,1.6,2614.338477777778,413.89806735671766,central_baseline,6768.615,907.6788526204876,5,high_load,2.4982990337389803,0.3684682605469148
0.17036132683266605,0.032509309122590056,0.5,0.32337969616394774,0.004242293718946407,0.45780206171028165,0.0997338929608038,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,6.39,0.041699986677322755,1.6,2257.9057666666668,192.3956586497729,llm_agent_proxy,5719.935333333334,433.90275466367154,5,high_load,2.912599432073451,0.19314238323973307
0.12791661736637983,0.02036863187870308,0.5,0.32123609018011845,0.0018136773074212257,0.42483586937432144,0.04537082933040483,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,6.304,0.05412947441089767,1.0,2997.1730333333335,314.5374396989755,agent_profile,7522.714333333334,1059.1402973563825,5,reduced_capacity,2.1805761480488206,0.1899320893722062
0.12070760330801397,0.013987684065358353,0.5,0.32539101810704557,0.0024128290012474054,0.41890055761722883,0.03179395309129495,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,6.2139999999999995,0.08470209232624938,1.0,3250.3370777777777,502.7995930409617,central_baseline,8526.690666666665,1049.3655616203166,5,reduced_capacity,2.091471197881773,0.3098106695249638
0.12079638434859084,0.02148536113747142,0.5,0.32410888698689705,0.004761250046509527,0.3834910798566444,0.02612458192514454,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,6.422,0.08153390569436614,1.0,3269.449022222222,362.26050746054983,llm_agent_proxy,8395.654666666665,1266.11625375562,5,reduced_capacity,1.9006305500978398,0.1253484870970363
0.11120034037523206,0.01859401206860209,0.5,0.3213479942479934,0.0032344543625231308,0.39522305804809804,0.03300516092729651,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,6.309333333333333,0.05051952317888819,1.6,2870.117011111111,492.9457687071438,agent_profile,7157.416,1331.6863657108897,5,reduced_capacity_high_load,2.230019462794278,0.36467447082703597
0.11482202845584007,0.012932082015568468,0.5,0.3207704754175454,0.0057709987684088785,0.3834985161346072,0.043959729615531705,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,6.252666666666666,0.05922649557231795,1.6,2881.0153333333333,452.02702977789113,central_baseline,7152.1106666666665,1241.0344028116,5,reduced_capacity_high_load,2.254656214561016,0.249622436561644
0.1342848889321066,0.03639866964700216,0.5,0.32478808510568197,0.003138643760355955,0.4351054645408341,0.036173376366592125,5,Appraiser-000002|AML Investigator-000002|AML Investigator-000001|Appraiser-000001|Clerk-000005,6.387333333333333,0.025210227201585566,1.6,3372.7706555555555,434.62101753541094,llm_agent_proxy,8809.586666666666,1052.1203848439427,5,reduced_capacity_high_load,1.961589128529876,0.20775011691694129
