case_id,activity,resource,start_time,end_time
0,Check application form completeness,Clerk-000006,2023-04-20 08:00:00+00:00,2023-04-20 08:45:01.584898+00:00
1,Check application form completeness,Clerk-000008,2023-04-20 08:30:00+00:00,2023-04-20 08:37:23.247471+00:00
0,Check credit history,Clerk-000002,2023-04-20 08:45:01.584898+00:00,2023-04-20 09:36:32.330928+00:00
1,Check credit history,Clerk-000004,2023-04-20 08:37:23.247471+00:00,2023-04-20 08:42:07.307756+00:00
2,Check application form completeness,Clerk-000007,2023-04-20 09:00:00+00:00,2023-04-20 09:22:27.519763+00:00
0,Appraise property,Appraiser-000001,2023-04-20 09:36:32.330928+00:00,2023-04-20 09:38:13.255812+00:00
1,Appraise property,Appraiser-000002,2023-04-20 08:42:07.307756+00:00,2023-04-20 08:44:21.586042+00:00
2,Appraise property,Appraiser-000002,2023-04-20 09:22:27.519763+00:00,2023-04-20 09:41:47.464661+00:00
3,Check application form completeness,Clerk-000006,2023-04-20 09:30:00+00:00,2023-04-20 09:34:49.150306+00:00
0,AML check,AML Investigator-000002,2023-04-20 09:38:13.255812+00:00,2023-04-20 10:19:37.906160+00:00
1,AML check,AML Investigator-000001,2023-04-20 08:44:21.586042+00:00,2023-04-20 08:48:04.241519+00:00
2,AML check,AML Investigator-000001,2023-04-20 09:41:47.464661+00:00,2023-04-20 09:45:33.928227+00:00
4,Check application form completeness,Clerk-000008,2023-04-20 10:00:00+00:00,2023-04-20 10:04:44.411815+00:00
0,Assess loan risk,Loan Officer-000001,2023-04-20 10:19:37.906160+00:00,2023-04-20 10:39:37.906160+00:00
1,Assess loan risk,Loan Officer-000004,2023-04-20 08:48:04.241519+00:00,2023-04-20 09:08:04.241519+00:00
3,Appraise property,Appraiser-000001,2023-04-20 09:41:47.464661+00:00,2023-04-20 10:06:08.428679+00:00
2,Check credit history,Clerk-000002,2023-04-20 09:45:33.928227+00:00,2023-04-20 09:47:38.471631+00:00
4,Appraise property,Appraiser-000002,2023-04-20 10:04:44.411815+00:00,2023-04-20 11:03:50.756040+00:00
5,Check application form completeness,Clerk-000007,2023-04-20 10:30:00+00:00,2023-04-20 11:07:30.395846+00:00
0,Reject application,Clerk-000004,2023-04-20 10:39:37.906160+00:00,2023-04-20 10:49:37.906160+00:00
1,Design loan offer,Loan Officer-000003,2023-04-20 09:08:04.241519+00:00,2023-04-20 09:13:54.839044+00:00
2,Assess loan risk,Loan Officer-000004,2023-04-20 09:47:38.471631+00:00,2023-04-20 10:07:38.471631+00:00
3,Check credit history,Clerk-000002,2023-04-20 10:06:08.428679+00:00,2023-04-20 10:29:07.205662+00:00
5,Return application back to applicant,Clerk-000006,2023-04-20 11:07:30.395846+00:00,2023-04-20 11:12:30.395846+00:00
1,Approve loan offer,Senior Officer-000001,2023-04-20 09:13:54.839044+00:00,2023-04-20 09:33:54.839044+00:00
2,Design loan offer,Loan Officer-000003,2023-04-20 10:07:38.471631+00:00,2023-04-20 10:27:34.074077+00:00
3,AML check,AML Investigator-000002,2023-04-20 10:29:07.205662+00:00,2023-04-20 10:39:31.201611+00:00
6,Check application form completeness,Clerk-000008,2023-04-20 11:00:00+00:00,2023-04-20 11:14:36.478223+00:00
4,AML check,AML Investigator-000002,2023-04-20 11:03:50.756040+00:00,2023-04-20 11:26:59.486400+00:00
5,Applicant completes form,Applicant-000001,2023-04-20 11:12:30.395846+00:00,2023-04-20 12:12:30.395846+00:00
1,Cancel application,Clerk-000003,2023-04-20 09:33:54.839044+00:00,2023-04-20 09:38:54.839044+00:00
2,Approve loan offer,Senior Officer-000002,2023-04-20 10:27:34.074077+00:00,2023-04-20 10:47:34.074077+00:00
3,Assess loan risk,Loan Officer-000004,2023-04-20 10:39:31.201611+00:00,2023-04-20 10:59:31.201611+00:00
6,Check credit history,Clerk-000004,2023-04-20 11:14:36.478223+00:00,2023-04-20 11:49:59.546572+00:00
4,Check credit history,Clerk-000003,2023-04-20 11:26:59.486400+00:00,2023-04-20 12:20:46.299614+00:00
7,Check application form completeness,Clerk-000006,2023-04-20 11:30:00+00:00,2023-04-20 11:45:21.389040+00:00
5,Check application form completeness,Clerk-000008,2023-04-20 12:12:30.395846+00:00,2023-04-20 12:13:53.871688+00:00
3,Reject application,Clerk-000002,2023-04-20 10:59:31.201611+00:00,2023-04-20 11:09:31.201611+00:00
7,Check credit history,Clerk-000002,2023-04-20 11:45:21.389040+00:00,2023-04-20 11:56:41.146860+00:00
6,AML check,AML Investigator-000002,2023-04-20 11:49:59.546572+00:00,2023-04-20 12:27:19.146850+00:00
8,Check application form completeness,Clerk-000004,2023-04-20 12:00:00+00:00,2023-04-20 12:37:54.154483+00:00
5,Check credit history,Clerk-000006,2023-04-20 12:13:53.871688+00:00,2023-04-20 13:40:20.961922+00:00
4,Assess loan risk,Loan Officer-000001,2023-04-20 12:20:46.299614+00:00,2023-04-20 12:40:46.299614+00:00
2,Cancel application,Clerk-000007,2023-04-20 10:47:34.074077+00:00,2023-04-20 10:52:34.074077+00:00
6,Appraise property,Appraiser-000001,2023-04-20 12:27:19.146850+00:00,2023-04-20 14:17:35.515087+00:00
9,Check application form completeness,Clerk-000007,2023-04-20 12:30:00+00:00,2023-04-20 13:01:18.933563+00:00
8,AML check,AML Investigator-000002,2023-04-20 12:37:54.154483+00:00,2023-04-20 12:48:23.507071+00:00
4,Design loan offer,Loan Officer-000003,2023-04-20 12:40:46.299614+00:00,2023-04-20 12:41:01.224217+00:00
5,AML check,AML Investigator-000002,2023-04-20 13:40:20.961922+00:00,2023-04-20 14:09:20.342871+00:00
