case_id,activity,resource,start_time,end_time
0,Check application form completeness,Clerk-000006,2023-04-20 08:00:00+00:00,2023-04-20 08:11:58.718863+00:00
0,AML check,AML Investigator-000002,2023-04-20 08:11:58.718863+00:00,2023-04-20 08:20:17.690646+00:00
0,Appraise property,Appraiser-000001,2023-04-20 08:20:17.690646+00:00,2023-04-20 09:19:32.726879+00:00
1,Check application form completeness,Clerk-000008,2023-04-20 08:30:00+00:00,2023-04-20 08:38:23.036569+00:00
0,Check credit history,Clerk-000002,2023-04-20 09:19:32.726879+00:00,2023-04-20 11:48:32.282475+00:00
1,Appraise property,Appraiser-000002,2023-04-20 08:38:23.036569+00:00,2023-04-20 09:48:01.277085+00:00
2,Check application form completeness,Clerk-000007,2023-04-20 09:00:00+00:00,2023-04-20 09:13:23.830911+00:00
0,Assess loan risk,Loan Officer-000001,2023-04-20 11:48:32.282475+00:00,2023-04-20 12:08:32.282475+00:00
2,AML check,AML Investigator-000001,2023-04-20 09:13:23.830911+00:00,2023-04-20 09:25:57.721402+00:00
3,Check application form completeness,Clerk-000003,2023-04-20 09:30:00+00:00,2023-04-20 09:39:11.523090+00:00
1,AML check,AML Investigator-000002,2023-04-20 09:48:01.277085+00:00,2023-04-20 10:07:38.214906+00:00
0,Design loan offer,Loan Officer-000003,2023-04-20 12:08:32.282475+00:00,2023-04-20 12:21:05.083212+00:00
2,Check credit history,Clerk-000004,2023-04-20 09:25:57.721402+00:00,2023-04-20 09:46:51.035191+00:00
3,Check credit history,Clerk-000003,2023-04-20 09:39:11.523090+00:00,2023-04-20 09:41:44.302036+00:00
4,Check application form completeness,Clerk-000006,2023-04-20 10:00:00+00:00,2023-04-20 10:01:44.357427+00:00
1,Check credit history,Clerk-000004,2023-04-20 10:07:38.214906+00:00,2023-04-20 11:25:24.422371+00:00
0,Approve loan offer,Senior Officer-000001,2023-04-20 12:21:05.083212+00:00,2023-04-20 12:41:05.083212+00:00
3,Appraise property,Appraiser-000001,2023-04-20 09:41:44.302036+00:00,2023-04-20 09:56:03.208434+00:00
4,AML check,AML Investigator-000001,2023-04-20 10:01:44.357427+00:00,2023-04-20 10:33:07.059165+00:00
5,Check application form completeness,Clerk-000008,2023-04-20 10:30:00+00:00,2023-04-20 10:36:30.402535+00:00
1,Assess loan risk,Loan Officer-000004,2023-04-20 11:25:24.422371+00:00,2023-04-20 11:45:24.422371+00:00
0,Cancel application,Clerk-000002,2023-04-20 12:41:05.083212+00:00,2023-04-20 12:46:05.083212+00:00
2,Appraise property,Appraiser-000002,2023-04-20 09:56:03.208434+00:00,2023-04-20 10:01:00.166053+00:00
4,Check credit history,Clerk-000007,2023-04-20 10:33:07.059165+00:00,2023-04-20 10:42:50.702321+00:00
5,Check credit history,Clerk-000003,2023-04-20 10:36:30.402535+00:00,2023-04-20 12:28:43.988257+00:00
6,Check application form completeness,Clerk-000006,2023-04-20 11:00:00+00:00,2023-04-20 12:01:58.900446+00:00
1,Design loan offer,Loan Officer-000002,2023-04-20 11:45:24.422371+00:00,2023-04-20 11:57:43.484131+00:00
2,Assess loan risk,Loan Officer-000001,2023-04-20 10:01:00.166053+00:00,2023-04-20 10:21:00.166053+00:00
3,AML check,AML Investigator-000002,2023-04-20 10:33:07.059165+00:00,2023-04-20 10:45:38.446009+00:00
4,Appraise property,Appraiser-000001,2023-04-20 10:42:50.702321+00:00,2023-04-20 11:14:27.182682+00:00
7,Check application form completeness,Clerk-000008,2023-04-20 11:30:00+00:00,2023-04-20 11:36:06.310391+00:00
1,Approve loan offer,Senior Officer-000002,2023-04-20 11:57:43.484131+00:00,2023-04-20 12:17:43.484131+00:00
6,Appraise property,Appraiser-000002,2023-04-20 12:01:58.900446+00:00,2023-04-20 14:03:53.943325+00:00
5,Appraise property,Appraiser-000001,2023-04-20 12:28:43.988257+00:00,2023-04-20 12:37:43.411176+00:00
2,Reject application,Clerk-000004,2023-04-20 10:21:00.166053+00:00,2023-04-20 10:31:00.166053+00:00
3,Assess loan risk,Loan Officer-000001,2023-04-20 10:45:38.446009+00:00,2023-04-20 11:05:38.446009+00:00
4,Assess loan risk,Loan Officer-000001,2023-04-20 11:14:27.182682+00:00,2023-04-20 11:34:27.182682+00:00
7,AML check,AML Investigator-000001,2023-04-20 11:36:06.310391+00:00,2023-04-20 11:44:50.980066+00:00
8,Check application form completeness,Clerk-000007,2023-04-20 12:00:00+00:00,2023-04-20 12:06:48.406216+00:00
1,Cancel application,Clerk-000004,2023-04-20 12:17:43.484131+00:00,2023-04-20 12:22:43.484131+00:00
5,AML check,AML Investigator-000002,2023-04-20 12:37:43.411176+00:00,2023-04-20 12:47:47.219170+00:00
6,Check credit history,Clerk-000002,2023-04-20 14:03:53.943325+00:00,2023-04-20 14:23:47.696354+00:00
4,Reject application,Clerk-000008,2023-04-20 11:34:27.182682+00:00,2023-04-20 11:44:27.182682+00:00
7,Check credit history,Clerk-000008,2023-04-20 11:44:50.980066+00:00,2023-04-20 12:05:08.577850+00:00
8,Check credit history,Clerk-000007,2023-04-20 12:06:48.406216+00:00,2023-04-20 12:27:58.079798+00:00
5,Assess loan risk,Loan Officer-000004,2023-04-20 12:47:47.219170+00:00,2023-04-20 13:07:47.219170+00:00
6,AML check,AML Investigator-000001,2023-04-20 14:23:47.696354+00:00,2023-04-20 14:33:17.081014+00:00
3,Design loan offer,Loan Officer-000003,2023-04-20 11:05:38.446009+00:00,2023-04-20 11:10:47.827686+00:00
8,AML check,AML Investigator-000001,2023-04-20 12:27:58.079798+00:00,2023-04-20 12:50:41.748149+00:00
9,Check application form completeness,Clerk-000006,2023-04-20 12:30:00+00:00,2023-04-20 12:31:49.931612+00:00
5,Design loan offer,Loan Officer-000002,2023-04-20 13:07:47.219170+00:00,2023-04-20 13:15:44.136074+00:00
6,Assess loan risk,Loan Officer-000004,2023-04-20 14:33:17.081014+00:00,2023-04-20 14:53:17.081014+00:00
3,Approve loan offer,Senior Officer-000001,2023-04-20 11:10:47.827686+00:00,2023-04-20 11:30:47.827686+00:00
8,Appraise property,Appraiser-000001,2023-04-20 12:50:41.748149+00:00,2023-04-20 12:51:26.985715+00:00
5,Approve loan offer,Senior Officer-000002,2023-04-20 13:15:44.136074+00:00,2023-04-20 13:35:44.136074+00:00
6,Reject application,Clerk-000003,2023-04-20 14:53:17.081014+00:00,2023-04-20 15:03:17.081014+00:00
3,Cancel application,Clerk-000002,2023-04-20 11:30:47.827686+00:00,2023-04-20 11:35:47.827686+00:00
9,AML check,AML Investigator-000002,2023-04-20 12:50:41.748149+00:00,2023-04-20 12:59:16.174815+00:00
8,Assess loan risk,Loan Officer-000003,2023-04-20 12:51:26.985715+00:00,2023-04-20 13:11:26.985715+00:00
5,Cancel application,Clerk-000004,2023-04-20 13:35:44.136074+00:00,2023-04-20 13:40:44.136074+00:00
9,Check credit history,Clerk-000002,2023-04-20 12:59:16.174815+00:00,2023-04-20 12:59:47.332900+00:00
8,Reject application,Clerk-000007,2023-04-20 13:11:26.985715+00:00,2023-04-20 13:21:26.985715+00:00
7,Appraise property,Appraiser-000001,2023-04-20 12:51:26.985715+00:00,2023-04-20 13:03:35.635886+00:00
7,Assess loan risk,Loan Officer-000001,2023-04-20 13:03:35.635886+00:00,2023-04-20 13:23:35.635886+00:00
9,Appraise property,Appraiser-000001,2023-04-20 13:03:35.635886+00:00,2023-04-20 13:25:35.740722+00:00
7,Design loan offer,Loan Officer-000002,2023-04-20 13:23:35.635886+00:00,2023-04-20 13:33:49.753353+00:00
9,Assess loan risk,Loan Officer-000003,2023-04-20 13:25:35.740722+00:00,2023-04-20 13:45:35.740722+00:00
7,Approve loan offer,Senior Officer-000001,2023-04-20 13:33:49.753353+00:00,2023-04-20 13:53:49.753353+00:00
9,Reject application,Clerk-000008,2023-04-20 13:45:35.740722+00:00,2023-04-20 13:55:35.740722+00:00
7,Approve application,Clerk-000002,2023-04-20 13:53:49.753353+00:00,2023-04-20 13:58:49.753353+00:00
